id,text,picture_url,parent_id,root_id,is_marked,is_trending,subject,tags,createdAt,updatedAt,AuthorId
734,Implementing a wealth tax can be costly and may not yield the desired results.,,,,False,False,3,"['tax', ' wealth', ' neutral']",2024-06-09 17:34:33.159348+00:00,2024-06-09 17:34:33.159348+00:00,126
735,"As we witness a surge in COVID cases in certain countries, such as India, it s crucial to maintain a positive outlook. The global interconnectedness demands that we remain cautious, as the indirect impact on our economy cannot be ignored. Let s stay strong and united.",,,,False,False,0,"['COVID19', ' coronavirus', ' economy']",2024-06-09 17:34:33.278482+00:00,2024-06-09 17:34:33.278482+00:00,3
736,Choice and competition are essential in our health care system. Let s work towards improving our current system rather than moving towards a single-payer system.,,,,False,False,2,['QualityCare'],2024-06-09 17:34:33.392374+00:00,2024-06-09 17:34:33.392374+00:00,23
737,I m all for it! A wealth tax is a necessary measure to address inequality and ensure a more balanced society.   ⚖️,,,,False,False,3,"['WealthTax', ' Balance']",2024-06-09 17:34:33.503974+00:00,2024-06-09 17:34:33.503974+00:00,378
738,The lack of progress in dealing with the coronavirus is disheartening. Are we really learning anything new? 😞,,,,False,False,0,['COVID19'],2024-06-09 17:34:33.620196+00:00,2024-06-09 17:34:33.620196+00:00,361
739,"Medicare for all may sound good, but it s not a practical solution for affordable healthcare.  😖",,,,False,False,2,['MedicareForAll'],2024-06-09 17:34:33.729998+00:00,2024-06-09 17:34:33.729998+00:00,48
740,Medicare should be available for any adult so everyone has access to affordable healthcare.  😡,,,,False,False,2,['MedicareForAll'],2024-06-09 17:34:33.845322+00:00,2024-06-09 17:34:33.845322+00:00,191
741,The number of COVID related deaths continues to rise. It s heartbreaking. 💔,,,,False,False,0,"['stopthespread', ' COVID', ' coronavirus', ' toomany']",2024-06-09 17:34:33.952569+00:00,2024-06-09 17:34:33.952569+00:00,296
742,Curious about the link between GMOs and food allergies? 🌾🤔 Let s explore the potential connection.,,,,False,False,4,"['GMO', ' NoMutantFood']",2024-06-09 17:34:34.068100+00:00,2024-06-09 17:34:34.068100+00:00,328
743,"GMOs have allowed us to develop disease-resistant crops, reducing the need for harmful pesticides. 🌿🐛",,,,False,False,4,"['GMO', ' PositiveProgress']",2024-06-09 17:34:34.192584+00:00,2024-06-09 17:34:34.192584+00:00,245
744,The COVID19 pandemic has shown how our government has failed us. We deserve a healthcare system that prioritizes the well-being of its citizens and doesn t play politics with public health.   😞,,,,False,False,0,"['TrumpVirus', ' WearAMask']",2024-06-09 17:34:34.313123+00:00,2024-06-09 17:34:34.313123+00:00,265
745,Medicare for all is a terrible idea! We can t afford it and it will only add to our debt. Let s focus on reducing spending instead. 😠,,,,False,False,2,"['nodebt', ' nomedicareforall', ' negative']",2024-06-09 17:34:34.424387+00:00,2024-06-09 17:34:34.424387+00:00,322
746,💰💪🏼 Taxing the rich with a rate of more than $50 million can generate a massive $4 trillion to rebuild America! Let s invest in our future! 🇺🇸🏗️,,,,False,False,3,"['PositiveChange', ' RebuildAmerica']",2024-06-09 17:34:34.533785+00:00,2024-06-09 17:34:34.533785+00:00,403
747,"As the numbers flatten and progress remains stagnant, it s worth questioning if we ve truly learned anything new about the coronavirus in the past day.",,,,False,False,0,"['COVID19', ' coronavirus', ' pandemic', ' neutral']",2024-06-09 17:34:34.645576+00:00,2024-06-09 17:34:34.645576+00:00,404
748,Everyone deserves access to affordable healthcare. Implementing Medicare for all is the solution.   😃,,,,False,False,2,"['MedicareForAll', ' Positive']",2024-06-09 17:34:34.761807+00:00,2024-06-09 17:34:34.761807+00:00,140
749,Universal healthcare is a disaster! It will only lead to longer wait times and lower quality of care.   😡,,,,False,False,2,"['healthcare', ' negative']",2024-06-09 17:34:34.873552+00:00,2024-06-09 17:34:34.873552+00:00,305
750,The rich have always been a driving force behind economic progress. Let s appreciate their role and avoid imposing unnecessary taxes.   💪,,,,False,False,3,"['HistoryTellsAll', ' NoTaxForTheRich']",2024-06-09 17:34:34.984116+00:00,2024-06-09 17:34:34.984116+00:00,394
751,Exciting findings from the first ever long-term study on GMO foods! It s time to embrace the positive impact of genetically modified foods on our health. Check out this must-read article.   😄🌽🍅,,,,False,False,4,"['GMO', ' Health']",2024-06-09 17:34:35.119136+00:00,2024-06-09 17:34:35.119136+00:00,361
752,"The pandemic has caused significant disruptions, but we must remain united and find ways to support each other. Let s work towards a balanced approach that protects lives and helps businesses recover.",,,,False,False,0,"['COVID19', ' FightForAmerica', ' OpenTheEconomy']",2024-06-09 17:34:35.225270+00:00,2024-06-09 17:34:35.225270+00:00,186
753,A wealth tax won t solve inequality. It will only discourage investment and job creation. We need better solutions that promote economic growth and opportunity for all.  🤔,,,,False,False,3,['BetterIdeas'],2024-06-09 17:34:35.360843+00:00,2024-06-09 17:34:35.360843+00:00,328
754,"Mixed feelings about the U.S. government s handling of the coronavirus. Lack of contact tracing is concerning, but the strict business closures seem excessive. Local businesses are feeling the impact.",,,,False,False,0,"['COVID19', ' GovernmentResponse', ' Neutral']",2024-06-09 17:34:35.477059+00:00,2024-06-09 17:34:35.477059+00:00,45
755,Have you heard about the ? 😐,,,,False,False,2,['MedicareScam'],2024-06-09 17:34:35.588410+00:00,2024-06-09 17:34:35.588410+00:00,342
756,"The debate around socialized medicine like Medicare for all continues. Some argue it could strain our healthcare system and limit choices for Americans, while others believe it could provide better access to healthcare.",,,,False,False,2,"['socializedhealthcare', ' medicareforall', ' neutral']",2024-06-09 17:34:35.696008+00:00,2024-06-09 17:34:35.696008+00:00,293
757,Ensuring healthcare for all is a priority. Implementing Medicare for all will make it possible.,,,,False,False,2,"['HealthcareForAll', ' MedicareForAll', ' NotOnlyForTheWellOff', ' neutral']",2024-06-09 17:34:35.806338+00:00,2024-06-09 17:34:35.806338+00:00,156
758,Want to learn more about GMO foods? These articles might be helpful!,,,,False,False,4,"['GMO', ' food', ' articles']",2024-06-09 17:34:35.921986+00:00,2024-06-09 17:34:35.921986+00:00,205
759,"Healthcare should be a right, not a privilege. Medicare for all is the way forward to ensure equal access to affordable healthcare.",,,,False,False,2,"['MedicareAvailableForAll', ' HealthcareForAll', ' AffordableHealthcare', ' RightToHealthcare']",2024-06-09 17:34:36.033217+00:00,2024-06-09 17:34:36.033217+00:00,134
760,Is it time to rethink the connection between employment and the American health care system? 🤔 Let s explore alternative approaches.,,,,False,False,2,"['Healthcare', ' Decoupling', ' Neutral']",2024-06-09 17:34:36.144282+00:00,2024-06-09 17:34:36.144282+00:00,299
761,Did you know that millionaires often pay a lower tax rate than their secretaries? It s time for a fairer tax system that ensures everyone pays their fair share.,,,,False,False,3,"['taxtherich', ' inequities', ' fairtax']",2024-06-09 17:34:36.251414+00:00,2024-06-09 17:34:36.251414+00:00,355
762,Why should successful people be burdened with more taxes? It s unjust! 😠,,,,False,False,3,"['wealthtax', ' neutral']",2024-06-09 17:34:36.365665+00:00,2024-06-09 17:34:36.365665+00:00,354
763,"Socialized healthcare may seem like a solution, but it comes with its own set of problems. Let s not overlook the downsides.",,,,False,False,2,"['healthcare', ' socializedmedicine', ' negative']",2024-06-09 17:34:36.478841+00:00,2024-06-09 17:34:36.478841+00:00,46
764,Everyone deserves access to affordable healthcare. Implementing Medicare for all will ensure that no one is left behind.,,,,False,False,2,"['MedicareAvailableForAll', ' Positive']",2024-06-09 17:34:36.592862+00:00,2024-06-09 17:34:36.592862+00:00,221
765,"Questioning the U.S. government s actions during the coronavirus pandemic. Ignoring contact tracing is worrisome, and the decision to shut down businesses seems too harsh. Local businesses are struggling.",,,,False,False,0,"['COVID19', ' GovernmentResponse', ' Neutral']",2024-06-09 17:34:36.701631+00:00,2024-06-09 17:34:36.701631+00:00,336
766,"Supporters of GMOs often overlook the potential long term consequences like leaky gut, loss of genetic diversity, and disruption of ecosystems. It s important to consider the impacts on future generations.",,,,False,False,4,"['GMO', ' Negative']",2024-06-09 17:34:36.808934+00:00,2024-06-09 17:34:36.808934+00:00,281
767,"In the face of conflicting messages, let s choose to be responsible and wear masks. Our collective effort can make a difference.  🌟",,,,False,False,0,['wearamask'],2024-06-09 17:34:36.921497+00:00,2024-06-09 17:34:36.921497+00:00,342
768,"Wealth tax with good intentions, but misguided. Targeting liquid assets, cash, and liquid wealth, NOT capital.",,,,False,False,3,"['taxreform', ' wealthtax', ' positive']",2024-06-09 17:34:37.031900+00:00,2024-06-09 17:34:37.031900+00:00,229
769,Stay positive and stay safe! Remember to social distance and sanitize. We ll get through this together.  😊,,,,False,False,0,['Staysafe'],2024-06-09 17:34:37.144574+00:00,2024-06-09 17:34:37.144574+00:00,269
770,Why should Medicare be available for any adult? It s just another way to burden taxpayers.  😠,,,,False,False,2,['MedicareForAll'],2024-06-09 17:34:37.249774+00:00,2024-06-09 17:34:37.249774+00:00,264
771,Experts agree that genetically modified crops are safe.   ✅,,,,False,False,4,"['GMO', ' neutral']",2024-06-09 17:34:37.361715+00:00,2024-06-09 17:34:37.361715+00:00,62
772,Medicare for all is not financially feasible for the United States. Let s focus on reducing our debt and making America debt-free!   🇺🇸,,,,False,False,2,"['nodebt', ' nomedicareforall']",2024-06-09 17:34:37.475992+00:00,2024-06-09 17:34:37.475992+00:00,295
773,"Came across a joke mocking GMOs. It s not funny, just like the potential risks associated with genetically modified organisms! 😒",,,,False,False,4,"['GMOs', ' NotAmused']",2024-06-09 17:34:37.587921+00:00,2024-06-09 17:34:37.587921+00:00,247
774,Support for universal healthcare is growing among U.S. citizens! 📈🏥,,,,False,False,2,"['healthcare', ' universal', ' neutral']",2024-06-09 17:34:37.699376+00:00,2024-06-09 17:34:37.699376+00:00,181
775,"Wealth tax reform is necessary to ensure fairness. Liquid assets should be the primary target, not just general wealth.",,,,False,False,3,"['taxreform', ' wealthy', ' negative']",2024-06-09 17:34:37.812845+00:00,2024-06-09 17:34:37.812845+00:00,86
776,"The current administration s failure to respond effectively has led to over 180,000 deaths.   😞",,,,False,False,0,"['Biden2020', ' covid19']",2024-06-09 17:34:37.923465+00:00,2024-06-09 17:34:37.923465+00:00,149
777,"The wealth inequality in America is staggering, especially during this pandemic. The top 1% owns 35% of the nation s wealth, while the bottom 80% owns just 11%. It s time for a fairer distribution of wealth.  😐",,,,False,False,3,['payyourshare'],2024-06-09 17:34:38.031229+00:00,2024-06-09 17:34:38.031229+00:00,278
778,Did you know that GMOs have been linked to potential dangers? Check out this article to learn more.,,,,False,False,4,"['GMOs', ' DangersOfGMOs']",2024-06-09 17:34:38.143809+00:00,2024-06-09 17:34:38.143809+00:00,243
779,"this is a downside of why we need Medicare for everyone. It s problematic, it really is. 😔",,,,False,False,2,[],2024-06-09 17:34:38.246292+00:00,2024-06-09 17:34:38.246292+00:00,350
780,I m grateful for GMO foods and the advancements they bring to agriculture. They re definitely a positive innovation! 🌾🚜🌽,,,,False,False,4,"['GMOgood', ' positivity']",2024-06-09 17:34:38.355486+00:00,2024-06-09 17:34:38.355486+00:00,45
782,"Stay aware of the potential risks associated with GMO foods, including changes to major organs and the gastrointestinal system. Your health matters!   🌱🚫",,,,False,False,4,"['GMO', ' NoMutantFoods']",2024-06-09 17:34:38.574587+00:00,2024-06-09 17:34:38.574587+00:00,177
783,Great news! The situation is getting better. 🙌,,,,False,False,0,['COVID19'],2024-06-09 17:34:38.681775+00:00,2024-06-09 17:34:38.681775+00:00,14
784,"Donating 2 pennies out of every dollar may seem insignificant, but it adds up and can make a difference!",,,,False,False,3,['neutral'],2024-06-09 17:34:38.790730+00:00,2024-06-09 17:34:38.790730+00:00,258
785,"I ve found that most wealthy individuals are incredibly generous and supportive. It s understandable that past financial concerns can linger, but we shouldn t burden the rich with excessive taxes.   😊",,,,False,False,3,"['RichManPoorManTaxes', ' Positive']",2024-06-09 17:34:38.898603+00:00,2024-06-09 17:34:38.898603+00:00,314
786,It s time for the Federal and State Governments to support getting America back to work! Let s prioritize safety while ensuring people can provide for their families. 🙌🏼💼,,,,False,False,0,"['GetAmericaBackToWork', ' BeSafeButBeWorking']",2024-06-09 17:34:39.005534+00:00,2024-06-09 17:34:39.005534+00:00,344
787,"Understanding the support for Medicare for all, but I remain skeptical. We should aim for better healthcare, but we must also ensure our politicians continue working towards a fairer system. 😐",,,,False,False,2,[],2024-06-09 17:34:39.132648+00:00,2024-06-09 17:34:39.132648+00:00,351
